Image Number,Scientific Name,Common Name,Subject Display Name,Host Name,Host Scientific Name,Descriptor Name,Photographer,Organization,Orientation,Citation,Max Resolution,Image URL,Location (State),Location,NormCrop,NormDisease,StateLat,StateLon,AezCode
5625265,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Symptoms,Alison Robertson,,landscape,"Alison Robertson, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625265.jpg,us_19,Iowa,Corn,Goss' Bacterial Wilt,42.011539,-93.210526,TMP
5625266,Clavibacter michiganensis ssp. nebraskensis,Goss' bacterial wilt,Goss' bacterial wilt (Clavibacter michiganensis ssp. nebraskensis (Vidaver and Mandel 1974) Davis et al. 1984),corn,Zea mays,Sign,Ed Zaworski,,landscape,"Ed Zaworski, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625266.jpg,us_19,Iowa,Corn,Goss' Bacterial Wilt,42.011539,-93.210526,TMP
5623785,Comovirus Bean Pod Mottle Virus,Bean Pod Mottle Virus (BPMV),Bean Pod Mottle Virus (BPMV) (Comovirus Bean Pod Mottle Virus),soybean,Glycine max,Symptoms,Alison Robertson,,landscape,"Alison Robertson, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623785.jpg,us_19,Iowa,Soybean,Bean Pod Mottle Virus,42.011539,-93.210526,TMP
5607339,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607339.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607340,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607340.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607342,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607342.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607344,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607344.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607345,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607345.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607347,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607347.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607348,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607348.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607349,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607349.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607350,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607350.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607351,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607351.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607354,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607354.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607355,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607355.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607358,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607358.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607359,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607359.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607360,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607360.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5607362,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5607362.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5625389,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625389.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5625390,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625390.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5625391,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625391.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5625392,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625392.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5625394,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Alison Robertson,,potrait,"Alison Robertson, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5625394.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5630756,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5630756.jpg,us_19,Iowa,Corn,Northern Corn Leaf Blight,42.011539,-93.210526,TMP
5624664,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624664.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5624665,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624665.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5624666,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624666.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5624667,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624667.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5624668,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624668.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5624669,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624669.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5624670,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5624670.jpg,us_19,Iowa,Soybean,Downy Mildew,42.011539,-93.210526,TMP
5626213,Phytophthora sojae,Root and stem rot,Root and stem rot (Phytophthora sojae Kaufm. & Gerd.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,potrait,"Daren Mueller, Iowa State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5626213.jpg,us_19,Iowa,Soybean,Root And Stem Rot,42.011539,-93.210526,TMP
5626214,Phytophthora sojae,Root and stem rot,Root and stem rot (Phytophthora sojae Kaufm. & Gerd.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,potrait,"Daren Mueller, Iowa State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5626214.jpg,us_19,Iowa,Soybean,Root And Stem Rot,42.011539,-93.210526,TMP
5626215,Phytophthora sojae,Root and stem rot,Root and stem rot (Phytophthora sojae Kaufm. & Gerd.),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626215.jpg,us_19,Iowa,Soybean,Root And Stem Rot,42.011539,-93.210526,TMP
5623563,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623563.jpg,us_19,Iowa,Soybean,Bacterial Blight,42.011539,-93.210526,TMP
5623564,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5623564.jpg,us_19,Iowa,Soybean,Bacterial Blight,42.011539,-93.210526,TMP
5625717,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625717.jpg,us_19,Iowa,Corn,Southern Corn Rust,42.011539,-93.210526,TMP
5625718,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625718.jpg,us_19,Iowa,Corn,Southern Corn Rust,42.011539,-93.210526,TMP
5625719,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625719.jpg,us_19,Iowa,Corn,Southern Corn Rust,42.011539,-93.210526,TMP
5625723,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Alison Robertson,,potrait,"Alison Robertson, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5625723.jpg,us_19,Iowa,Corn,Southern Corn Rust,42.011539,-93.210526,TMP
5626314,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,potrait,"Daren Mueller, Iowa State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5626314.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626315,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626315.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626316,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626316.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626317,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626317.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626318,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626318.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626319,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,potrait,"Daren Mueller, Iowa State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5626319.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626320,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,potrait,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626320.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626321,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Daren Mueller,Iowa State University,landscape,"Daren Mueller, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626321.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5626322,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Symptoms,Adam Sisson,Iowa State University,landscape,"Adam Sisson, Iowa State University, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626322.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
5630757,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Symptoms,Brandon Kleinke,Iowa State University,landscape,"Brandon Kleinke, Iowa State University, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5630757.jpg,us_19,Iowa,Soybean,Sclerotinia Timber Rot,42.011539,-93.210526,TMP
